company/brand,stage,amount,location,what_it_does,funded_year,investors,founded,sector,headquarter,founders,investor,column10
Guvi Geek Network Pvt Ltd,Series A,786000.0,,Operates vernacular-language based education,,,2014.0,Education,Chennai,"SP Balamurugan, Arun Prakash, Sri Devi",Education Catalyst Fund,
LoadShare,Series B,2004000.0,,Provides technology based solutions to SMEs in logistics,,,2017.0,Transportation & Logistics,Bangalore,"Raghuram Talluri, Tanmoy Karmakar, Rakib Ahmed",CDC Group,
Vedantu,Series C,6800000.0,,Onine learning platform,,,,Education,Bangalore,"Saurabh Saxena, Pulkit Jain, Anand Prakash, Vamsi Krishna",KB Global Platform Firm,
Indusface,,5000000.0,,It provides IT security solutions,,,2004.0,IT & Technology,,"Venkatesh Sundar, Nandini Tandon",Tata Capital Growth Fund II,
DMI Group,,123000000.0,,Pan-India Credit providing platform,,,2008.0,Financial Services,Delhi,"Shivashish Chatterjee, Yuvraja Singh",NXC Corporation,
Spintly,Series A,248000.0,,It is a wireless cloud-based access control system,,,2017.0,IT & Technology,Goa,"Rohin Parkar, Malcolm Dsouza",Saltwater Venture Sparks,
Credr,,2515000.0,,A marketplace to buy and sell used bikes and scooters,,,2014.0,Transportation & Logistics,Mumbai,Mittal,Stride Ventures,
Bijak,Series A,12000000.0,,"It is a platform that gives agricultural commodity at better prices, increased working capital, and optimised logistics",,,,Agriculture,Gurugram,"Nukul Upadhye, Mahesh Jakhotia, Jitender Bedwal, Daya Rai, Nikhil Tripathi",RTP Global,
Bugworks,,7500000.0,,A drug discovery company that aims to discover novel treatment options for resistant bacterial infections,,,2014.0,Healthcare & Life Sciences,Bangalore,Anand Anandkumar,"University of Tokyo Edge Capital, Global Brain Corporation",
DrinkPrime,Seed funding,270000.0,,Water purifier subscription service,,,,Others,Bangalore,"Manas Ranjan Hota, Vijender Reddy","Abhishek Goyal, Bharat Jaisinghani, FirstCheque",
Yap,Series A,4500000.0,,Banking and payment products-focused API platform,,,,Financial Services,Chennai,"Madhusudanan R, Muthukumar and Prabhu",BeeNext,
UzhavarBumi,,2515000.0,,Provides fresh dairy products,,,2017.0,Agriculture,Tamil Nadu,"Vetrivel Palani, Paneerselvam",Angel Network,
Tattva,,150000.0,,Sells its organic and beauty products via marketplace,,,2018.0,Consumer Goods,Delhi,"Megha Wadhwa, Karnesh Mahendru","Sukhbir Singh, Rakhee Singal",
Pariksha,Series A,2515000.0,,Platform for vernacular test-preparation,,,2015.0,Education,Pune,"Karanvir Singh, Utkarsh Bagri, Vikram Shekhawat, Deepak Choudhary","INSEAD Angels, IIT Kanpur Angels, Sixth Sense Ventures, Saahil Bhatia",
DailyHunt,,24000000.0,,News aggregator,,,,Media & Entertainment,,Virendra Gupta,"Bytedance, Falcon Edge, Goldman Sachs, Advent Management",
NoBroker,,30000000.0,,Online real estate rental startup,,,2014.0,Real Estate,Bangalore,"Amit Kumar Agarwal, Akhil Gupta, Saurabh Garg",General Atlantic,
Box8,,4000000.0,,Enables to order food online,,,2011.0,Consumer Goods,Mumbai,"Amit Raj, Anshul Gupta","IIFL Seed Ventures Fund, Menlo park",
Capital Float,,15000000.0,,Online platform that provides working capital finance to SMEs,,,2013.0,Financial Services,Bangalore,"Gaurav Hinduja, Sashank Rishyasringa","Ribbit Capital, SAIF Partners, Sequoia Capital India, Amazon",
ITILITE,Series B,13000000.0,,Platform for business travel,,,,Travel & Tourism,Bangalore,"Mayank Kukreja, Anish Khadiya","Greenoaks Capital, Vy Capital. Matrix Partners India",
Morning Context,Seed funding,270000.0,,A subscription-only digital media publisher,,,,Media & Entertainment,,,Angel investors,
Aavenir,Seed funding,2000000.0,,Source-to-Pay Software,,,2019.0,IT & Technology,Ahmedabad,Ashish Bhandari,Accel,
Savvy Co op,,2515000.0,,It connects patients with healthcare companies,,,,Healthcare & Life Sciences,,Jen Horonjeff,Indie VC,
BLive,Series A,2515000.0,,"It offers experiential, guided tours on smart electric bikes",,,2018.0,Travel & Tourism,,"Samarth Kholkar, Sandeep Mukherjee",Mumbai Angels Network,
Yellow Messenger,Series B,20000000.0,,It offers conversational chatbots,,,,IT & Technology,Bangalore,Raghavendra Kumar Ravinutala,"Lightspeed Venture Partners, Lightspeed India Partners.",
Toch,,400000.0,,AI based Video object detection and Tagging platform,,,,Media & Entertainment,,"Vinayak Shrivastav, Saket Dandotia, Alok Patil",Inflection Point Ventures,
Ewar,,200000.0,,E-sports and real-time gaming startup,,,,Media & Entertainment,Bangalore,"Parth Chadha, Rahul Singh","Jindal Steels, Jeet Banerjee",
Setu,Series A,14259000.0,,"Offers open APIs across four categories: bills, savings, credit, and payments.",,,,Financial Services,,"Sahil Kini, Nikhil Kumar","Lightspeed Venture, Falcon Edge, Bharat Inclusive Technologies Seed Fund.",
Wellthy Therapeutics,Series A,4000000.0,,It offers a digital therapeutics service,,,,Healthcare & Life Sciences,Bangalore,Abhishek Shah,Saama Capital,
Power Gummies,,2515000.0,,Offers health supplements related gummies,,,2018.0,Healthcare & Life Sciences,Delhi,Divij Bajaj,Venture Catalysts,
Locale ai,,2515000.0,,It helps companies with moving assets  increase revenues and demand using real time location data and analytics,,,2019.0,IT & Technology,Bangalore,"Rishabh Jain, Aditi Sinha",Better Capital,
FarEye,Series D,24500000.0,,"It enables businesses to execute, track, predict and oprimize the movements of goods",,,,Transportation & Logistics,Delhi,"Gaurav Srivastava, Gautam Kumar, Kushal Nahata","M12, Honeywell venture capital, Eight Roads Venture",
Rebel Foods,,50000000.0,,It runs internet kitchen,,,,Consumer Goods,,"Jaydeep Barman, Kallol Bannerjee",Coatue Management,
BankBazaar,Series D,3800000.0,,Online marketplace that gives customers instant customised offers on loans and credit cards,,,2008.0,Financial Services,Chennai,"Adhil Shetty, Arjun Shetty, Rati Shetty,","Amazon, Sequoia, Walden SKT Venture Fund",
Porter,Series D,18370000.0,,Logistics and fleet management,,,2014.0,Transportation & Logistics,Mumbai,"Pranav Goel, Uttam Digga",Lightstone Global Funds,
SugarBox,,68525000.0,,Hyperlocal data distribution platform,,,,IT & Technology,Mumbai,Rohit Paranjpe,Zee Entertainment Enterprises Limited,
Capital Float,Series F,4800000.0,,Online platform that provides working capital finance to SMEs,,,2013.0,Financial Services,Bangalore,"Gaurav Hinduja, Sashank Rishyasringa","Amazon Inc`, Dinesh J Hinduja",
Big Basket,,60000000.0,,Online grocery store,,,,Retail,Bangalore,"Abhinay Choudhari, Hari Menon, Vipul Parekh, VS Sudhakar",Alibaba Holdings,
Amica,,2000000.0,,Neobanking startup,,,,Financial Services,,Jitendra Gupta,"Hummingbird Ventures, Bedrock Capital",
Vedantu,Series C,12500000.0,,Onine learning platform,,,,Education,Bangalore,"Saurabh Saxena, Pulkit Jain, Anand Prakash, Vamsi Krishna",Legend Capital,
Fingerlix,,1834000.0,,"It provides ready-to-cook products such as batters, mixes, curries, dals, parathas etc.,",,,2016.0,Consumer Goods,,"Shrikrishna Bharambe, Shripad Nadkarni, Varun Khanna, Abhijit Berde","Accel, Zephyr Peacock, Swiggy, RB Investments.",
Plop,Seed funding,270000.0,,It Provides an interactive fiction entertainment platform to entertain & educate Gen Z & Millennials in a language they understand,,,,IT & Technology,Mumbai,"Vineet Shetty, Anushka Shetty","Better Capital, LetsVenture, Rohit Chanana, Jayant Kadambi, Sunil Kumar Singhvi",
Zupee,Series A,8000000.0,,It runs live quiz tournaments on its app.,,,2018.0,Media & Entertainment,,"Malhi, Siddhant Saurabh",Matrix Partners,
DeHaat,Series A,12000000.0,,Online marketplace for farming services and products,,,2012.0,Agriculture,,Shashank Kumar,Sequoia Capital India,
Lido Learning,Series B,7500000.0,,Online teaching service,,,,Education,Mumbai,Sahil Sheth,Bace Capital,
Aye Finance,,23850000.0,,A finance lender to SMEs,,,2014.0,Financial Services,Gurugram,"Vikram Jetley, Sanjay Sharma",Undisclosed,
Swiggy,Series A,43000000.0,,Platform to order food online from restaurants and getting it delievered,,,2014.0,Consumer Goods,Bangalore,"Nandan Reddy, Sriharsha Majety, Rahul Jaimini","Tencent, Ark Impact, Korea Investment Partners, Samsung Ventures, Mirae Asset Capital Markets",
Akna Medical,,7000000.0,,Provides supply solutions for surgical and pharmaceutical products.,,,2018.0,Healthcare & Life Sciences,,"Saurabh Pandey, Mahadevan Narayanamoni",LGT Lightstone Aspada,
Zomato,,5000000.0,,Online food delivery and restaurant discovery platform,,,,Consumer Goods,Gurugram,Deepinder Goyal,Pacific Horizon,
RaRa Delivery,Seed funding,800000.0,,Provides same day delivery service for ecommerce businesses,,,,Transportation & Logistics,,Karan Bhardwaj,"Der Shing Lim, 500 startups",
JusPay,Series B,21600000.0,,Online payment solutions,,,,Financial Services,Bangalore,Vimal Kumar,Vostok Emerging Finance,
Obviously AI,,2515000.0,,It provides predictive insights to clients by leveraging their data,,,2018.0,IT & Technology,,"Tapojit Debnath, Nirman Dave",Arka Venture Labs,
Fingpay,Series A,3500000.0,,Provides payment solutions,,,2016.0,Financial Services,Mumbai,"Pratyush Halen, Anuraag Agrawal",IvyCap Ventures,
Recko,Series A,6000000.0,,The platform enables AI-powered reconciliation of digital transactions,,,2017.0,IT & Technology,Bangalore,"Prashant Border, Saurya Prakash Sinha",Vertex Ventures,
Furlenco,,10000000.0,,Furniture rental startup,,,2012.0,Retail,Bangalore,Ajith Mohan Karimpana,"Chowdry Associates, Lightbox",
Mera Cashier,,150000.0,,App meant for small and micro businessmen to manage their transactions digitally,,,2019.0,Financial Services,Noida,"Suneel Kumar, Gaurav Tomar, Sucharita Redd","Sukhbir Singh, India Accelerator, Boudhik Ventures, Shankar Nath, Shaurya Garg",
Kitchens Centre,Seed funding,500000.0,,Offers solutions to cloud kitchens by providing commercial space and kitchen infrastructure to assisting with branding and other services,,,2019.0,Others,Delhi,Lakshay Jain,AngelList India,
Camp K12,Seed funding,4000000.0,,It connects students with tutors online,,,,Education,Gurugram,"Anshul Bhagi, Sandeep Bhagi","Matrix Partners, SAIF Partners",
MedGenome,Series D,55000000.0,,Genetic diagnostic testing company,,,2013.0,Healthcare & Life Sciences,Bangalore,Sam Santhosh,LeapFrog Investments,
Ergos,,4598000.0,,It enables farmers to digitise their foodgrain and also provide access to supply chain solutions,,,,Agriculture,Bangalore,"Kishor Jha, Praveen Kumar",Aavishkar Capital,
Nykaa,,13137000.0,,Deals in cosmetic and wellness products,,,2012.0,Retail,Mumbai,Falguni Nayar,Steadview capital,
Samadhan,Seed funding,270000.0,,They help find solutions to insurance related issues,,,2018.0,Financial Services,Delhi,"Deepak Bhuvneshwari Uniyal, Shilpa Arora, Shailesh Kumar, Sanjay Aggarwal",Venture Catalysts,
SaScan,,2515000.0,,Cancer diagnostics startup,,,,Healthcare & Life Sciences,Bangalore,Subhash Narayanan,Unicorn India ventures,
Lido Learning,,3000000.0,,Online teaching service,,,,Education,Mumbai,Sahil Sheth,"Pecus Capital, Madhur Deora",
CureFit,Series D,115000000.0,,"Integrated platform for food, fitness and meditation.",,,2016.0,Healthcare & Life Sciences,Bangalore,"Mukesh Bansal, Ankit Nagori",Temasek,
Nimesa,,2515000.0,,Cloud data managemnt solutions enterprise,,,2018.0,IT & Technology,Bangalore,"Tapesh Goyal, Rajesh Vaidhyanathan",Ideaspring capital,
Design X,Seed funding,200000.0,,Builds IoT based products,,,,IT & Technology,Noida,Preet Arjun Singh,ThinkNext LLC,
Driftly Electric,,2515000.0,,Electric vehicle startup,,,,Transportation & Logistics,Bangalore,Sneha Roy,MG Motor India,
Imstrong,Seed funding,400000.0,,It is an online and live video-streaming platform that allows trainers and fitness enthusiasts to connect and engage in interactive online classes.,,,2019.0,Healthcare & Life Sciences,Bangalore,"Dilip Kumar, Selvan Thamarai, Deepti Nair",Rainmatter,
Craftsvilla,,3900000.0,,Online marketplace for ethnic wear,,,,Business Services,Mumbai,Monica Gupta. Manoj Gupta,Supera Investments,
Rupifi,Pre-Seed funding,270000.0,,Offers financial products for SMEs,,,2020.0,Financial Services,Bangalore,"Anubhav Jain, Ankit Singh, Jawaid Iqbal","Ashneer Grover, Kunal Shah, Ramakant Sharma",
SnackAmor,Seed funding,270000.0,,It offers various healthy snacks,,,,Consumer Goods,Mumbai,Deepak Grover,Undisclosed,
Zealthy,Seed funding,270000.0,,"It connects women to healthproviders for specialities like infertility, maternity etc.,",,,2019.0,Healthcare & Life Sciences,Bangalore,"Rishi Malhotra, Akhil Gupta","KYT Ventures, First Cheque, AngelList",
CoinDCX,Series A,3000000.0,,A cryptocurrency trading platform,,,,Financial Services,,Sumit Gupta,"Polychain Capital, Bain Capital Ventures, HDR Group",
NuNu TV,,670000.0,,Kids-focussed Youtube channel,,,,Media & Entertainment,,,Risers Accelerators,
QTalk,Seed funding,1600000.0,,Smart Phone Dialer,,,,IT & Technology,Bangalore,"Sagar Modi, Advaith Vishwanath","Accel India, Lightspeed Venture Partners",
Shadez,Seed funding,100000.0,,Paint Company,,,2018.0,Consumer Goods,Mumbai,"Adarsh Anand, Amit Tiwari",Inflection Point Ventures,
Excess2Sell,,1000000.0,,B2B Marketplace for Overstock & Surplus Inventory,,,,Retail,Mumbai,Rajan Sharma,Gautham Madhavan,
Stanplus,Series A,1500000.0,,Ambulance service,,,2016.0,Healthcare & Life Sciences,Hyderabad,Prabhdeep Singh,Pegasus FinInvest,
Pitstop,Series A,2500000.0,,Doorstep car service,,,,Transportation & Logistics,Bangalore,Mihir Mohan mishra,TPG-backed Group Landmark,
Univariety,,1100000.0,,Online marketplace that provides career counselling and college guidance,,,2015.0,Education,Hyderabad,Jaideep Gupta,Info Edge,
Peel Works,Series C,2515000.0,,E-commerce for corner/retail stores.,,,2010.0,IT & Technology,Mumbai,"Sachin Chhabra, Nidhi Ramachandran",CESC Ventures,
CoreStack,Series A,8500000.0,,Enterprise cloud governance technology startup,,,2016.0,IT & Technology,Chennai,"Ezhilarasan Natarajan, Sabapathy Arumugam, Krishnakumar Narayanan, Thiruvalluvar NB",Naya Ventures,
Vivriti Capital,Series B,50000000.0,,Digital lending startup,,,2017.0,Financial Services,Chennai,"Gaurav Kumar, Vineet Sukumar",LGT Lightstone Aspada,
Agnikul,Series A,3148000.0,,"It designs, fabricates, tests and launch orbital class launch vehicles",,,,IT & Technology,Chennai,Srinath Ravichandran,pi Ventures,
Fintso,,2600000.0,,Wealth management platform,,,2020.0,Financial Services,,"George Mitra, Rajan Pathak","Rajeev Juneja, Pratul Shroff, Dilip Khandelwal, Piyush Gupta",
Khatabook,,2515000.0,,It helps SMEs to maintain their accounts and ledger online.,,,,Financial Services,Bangalore,Ravish Naresh,Mahendra Singh Dhoni,
Smart Coin,Series A,7000000.0,,Consumer lending startup,,,2015.0,Financial Services,,"Amit Chandel, Rohit Garg, Vinay Kumar, Jayant Upadhyay",LGT LightstoneAspada,
ZunRoof,Series A,3000000.0,,"It specialises in solar rooftop design, installation, and management using technology",,,2016.0,IT & Technology,Gurugram,"Pranesh Chaudhary, Sushant Sachan",Godrej Investments,
Shop101,Series C,3900000.0,,Enables entrepreneurs to sell online,,,2015.0,Retail,,"Abhinav Jain, Aditya Gupta","Stellaris Venture Partners, Unilever Ventures, Kalaari Capital, Vy Capital",
OM Bhakti,Seed funding,270000.0,,A puja cotton-wicks manufacturing startup,,,,Consumer Goods,Bangalore,"Sridhar Joshi, Prashant Kulkarni",Venture Catalysts,
Lal10,,1100000.0,,It helps Indian artisans and SMEs reach out to global retailers,,,2016.0,Business Services,Uttar Pradesh,"Maneet Gohil, Sanchit Govil, Albin Jose",Sorenson Impact,
Anaxee Digital Runner,,2515000.0,,A tech-enabled ID verification and data collection startup,,,2016.0,IT & Technology,Indore,"Govind Agrawal, Arti Agrawal",Orios Venture Partners,
CollegeKhabri,,2515000.0,,Platform is an end-to-end college and career counselling platform for students,,,2019.0,Education,Bhopal,Arshi Khan,Vishal Dixit,
Ola Electric,,1000000.0,,Electric vehicle,,,,Transportation & Logistics,Bangalore,"Ankit Jain, Anand Shah",Pawan Munjal Family Trust Fund,
Multi Living,,6000000.0,,"It curates apartments from the homeowners, performs the quality check and offers the homes with built-in services to the potential tenants",,,,Real Estate,Mumbai,Pankaj Singh,Lodha Ventures,
FamPay,Seed funding,4700000.0,,"It allows parents to send money to their kids below the age of 18, which they can spend securely under parent supervision.",,,,Financial Services,Bangalore,Kush Taneja,"Y Combinator, Venture Highway, Sequoia India, Global Founders Capital",
UnboxRobotics Labs,Seed funding,500000.0,,Automated flexible parcel sorting solutions for logistics providers,,,,Transportation & Logistics,Bangalore,Pramod Ghadge,"Arali Ventures, CIIE.CO",
Karbon Card,Seed funding,2000000.0,,Specialisde corporate cards for startups,,,,Financial Services,Bangalore,"Pei-fu Hsieh, Amit Jangir","Kunal Shah, Amrish Rau, Jitendra Gupta",
Airmeet,,3000000.0,,"A platform to host, discover, and attend fully remote events like conferences and professional meet-ups",,,,Media & Entertainment,Bangalore,"Lalit Mangal, Vinay Jaasti, Manoj Singh",Accel India,
Innerchef,,1000000.0,,Cloud kitchen platform,,,,Consumer Goods,Gurgaon,Rajesh,Mistletoe,
Epigamia,Series C,2515000.0,,Flavoured and greek yoghurt brand,,,2015.0,Consumer Goods,Mumbai,Rohan Mirchandani,KA Enterprise,
StyleNook,,2515000.0,,Marketplace for fashionable apparel,,,,Retail,Mumbai,Lathika Pai,"Lead Angels Network, Stanford Angels",
Callido Learning,,2515000.0,,Provides a structured educational approach to critical thinking and problem solving skills,,,,Education,Mumbai,Sriram Subramanian,Education Catalyst Fund,
